Emotions,Path
sad,../Dataset/TESS/YAF_sad/YAF_bought_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_dodge_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_doll_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_fat_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_bone_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_good_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hit_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_judge_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_boat_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_chief_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hall_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_goose_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_gin_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_back_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_join_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_choice_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_fail_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_chat_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_bite_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_gaze_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_cab_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_came_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hire_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_bean_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_juice_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_far_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_home_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hole_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_fit_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_five_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hash_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_germ_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_check_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_goal_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_fall_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_bath_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_get_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_have_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_date_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_calm_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_gap_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_cause_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_chalk_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_jar_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_cheek_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_book_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_jail_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_haze_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_dip_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_dog_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_food_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_gas_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_dab_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_beg_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_chain_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_gun_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_jug_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_hush_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_cool_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_deep_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_door_sad.wav
sad,../Dataset/TESS/YAF_sad/YAF_chair_sad.wav
happy,../Dataset/TESS/YAF_happy/YAF_hall_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_gin_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_gaze_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_jar_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dab_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_death_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_fat_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hash_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bath_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_gap_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_calm_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hire_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dog_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_book_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_get_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_far_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_burn_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_fit_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_have_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_five_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_date_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_beg_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_chair_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dead_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_gun_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_came_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_back_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_cause_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dodge_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dip_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_food_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_chat_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hole_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_chalk_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_cheek_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_germ_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_cool_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_base_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bone_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_good_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hate_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_jug_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bean_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_goal_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_chief_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_door_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_half_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_fail_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_check_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_chain_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_boat_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_choice_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_haze_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bar_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_doll_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_ditch_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bite_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_fall_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_join_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_juice_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hit_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_goose_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_judge_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hurl_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_jail_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_hush_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_gas_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_deep_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_dime_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_bought_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_home_happy.wav
happy,../Dataset/TESS/YAF_happy/YAF_cab_happy.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hurl_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dog_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dime_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bar_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bean_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_gin_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_fail_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_far_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bite_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dodge_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_gap_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bath_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_have_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_calm_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_cool_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bone_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_juice_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_chat_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dead_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hire_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_boat_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_fat_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hash_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_cause_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_deep_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_death_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_jail_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_germ_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_gas_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_goose_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_gaze_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_get_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_chalk_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_haze_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_home_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_jug_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dab_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_dip_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_door_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_ditch_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_date_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_jar_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_half_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hush_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hit_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hole_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_five_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_beg_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_choice_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_came_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_base_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_judge_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_chain_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_cab_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_burn_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_bought_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_good_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_chair_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hall_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_hate_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_gun_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_fit_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_cheek_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_back_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_goal_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_doll_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_chief_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_fall_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_join_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_check_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_food_neutral.wav
neutral,../Dataset/TESS/YAF_neutral/YAF_book_neutral.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dip_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hash_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bath_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_far_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_ditch_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bought_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_goal_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_beg_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hire_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bone_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hate_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_base_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_gap_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_burn_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_goose_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_deep_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_back_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_date_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_fall_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_cool_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dime_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bite_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_five_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_check_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_germ_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_juice_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_chalk_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hush_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hit_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dodge_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_death_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_good_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_gun_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_fat_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_chain_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_get_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_calm_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_cheek_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_boat_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_doll_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_jail_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_door_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_have_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_came_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_gaze_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bar_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_cause_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_book_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_fit_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hall_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dead_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_fail_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_gas_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dog_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_half_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_chat_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_home_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_jar_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_chief_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_dab_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_cab_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_haze_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_join_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_food_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_gin_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_jug_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_chair_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_judge_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hurl_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_choice_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_hole_fear.wav
fear,../Dataset/TESS/OAF_Fear/OAF_bean_fear.wav
angry,../Dataset/TESS/OAF_angry/OAF_hire_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_calm_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_chalk_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_fit_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_book_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_get_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_far_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_cheek_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_gaze_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hall_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dodge_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_beg_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bath_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_cause_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hash_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_date_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_five_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dab_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_fat_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_jar_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dead_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_gin_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_burn_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_have_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_chief_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dog_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_gap_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_jug_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hole_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_cool_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_germ_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_came_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_chat_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_keen_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_food_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_back_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_death_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dip_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_half_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_keep_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_gun_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_chair_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hate_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_good_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bone_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_base_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_door_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_goal_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bean_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bar_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_boat_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_haze_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bought_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_juice_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_fail_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_judge_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_goose_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_fall_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_bite_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_doll_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_join_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hush_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_jail_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hurl_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_check_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_chain_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_cab_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_ditch_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_home_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_hit_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_gas_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_deep_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_choice_angry.wav
angry,../Dataset/TESS/OAF_angry/OAF_dime_angry.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hit_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_came_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_juice_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_cab_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bite_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_deep_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_goose_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dog_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dip_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_fall_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_gas_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_get_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_beg_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_chair_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_base_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_check_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bath_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_death_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_chain_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_cool_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_germ_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_chalk_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_ditch_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_calm_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_haze_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_jug_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bar_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_doll_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_door_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dab_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_chief_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_goal_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_join_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_date_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_jail_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_gap_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_boat_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_cheek_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_good_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_half_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hurl_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_chat_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_have_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_judge_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_cause_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_far_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bean_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_bought_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_fit_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_gaze_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_five_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_hole_ps.wav
surprise,../Dataset/TESS/YAF_pleasant_surprised/YAF_dime_ps.wav
